"","OBJECTID","Id","gridcode","OBJECTID_1","sampleid","station","location","state","sampdate","custid","method","area","EcoRegion3","US_L3NAME","lat","long","geometry","geometry2","Permanent_","FDate","Resolution","GNIS_ID","GNIS_Name","LengthKM","ReachCode","Enabled","GNIS_Stati","MLocID","Org_ID","Measure","COMID","FAC_QC","Alt_ID","Identifier","Delin_QC","Shape_Length","Shape_Area","Area_km2","rd_km","rdden_km_km2","total_strm_km","xings","xings_km2","canal_km","P_canal","mines","mines_km2","grvl_mn","grvl_mn_km2","Ag_km2","P_AgLand","Urban21_km2","P_Urban21Land","rd_Status","xing_Status","Ag_Status","Urb21L_Status","mines_status","gmines_status","canal_status","GIS.status_2020","WorE","Eco3","GIS.status_2020.yn"
"706",242,298,241,241,146637,"PIBO:1482","Fox Creek","OR",2010-07-21,"USFS_502","Surber Net",0.744,11,"Blue Mountains",44.618683,-119.05388,"c(-1807780.40498003","2623624.19499007)","113007932",2013-11-11,2,"01142393","Fox Creek",2.33193202,"17070202001484",1,"yes","PIBO:1482",NA,69.159147998,23673999,"on fac",NA,241,"ok",24480.0000000075,15514199.9999988,15.5141999999988,32.811097196448,2.11490745229857,10.649081429066,5,0.322285390158718,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"NO","E","BM","N"
"707",243,299,242,242,146639,"PIBO:1099","Bridge","OR",2010-07-11,"USFS_502","Surber Net",0.744,11,"Blue Mountains",44.61106311,-120.212201,"c(-1896899.29184668","2645379.31529981)","150739278",2012-02-22,2,"01138616","Bridge Creek",0.553,"17070204000303",1,"yes","PIBO:1099",NA,50.4859558801,23686084,"moved to nearest fac",NA,242,"ok",117059.999999989,325228500,325.228500000001,470.371323054237,1.44627953286455,225.522076908276,97,0.298251844472425,5.27703741945077,2.33992054870843,1,0.00307476128322087,0,0,1.12920034639331,0.347202150608975,5.13328381480539,1.5783622329548,0,0,0,1,0,1,0,"NO","E","BM","N"
"708",244,300,243,243,146640,"PIBO:1485","Wheeler Creek","OR",2010-07-11,"USFS_502","Surber Net",0.744,11,"Blue Mountains",44.937908,-119.85608,"c(-1860552.95092452","2673571.095717)","150741347",2012-02-22,2,"01152174","Wheeler Creek",0.433,"17070204000884",1,"yes","PIBO:1485",NA,46.1507730347,23687400,"moved to nearest fac",NA,243,"ok",16740.0000000186,7332300.00000095,7.33230000000095,21.3751582513326,2.91520508589799,4.46325625206895,7,0.954679977633088,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"NO","E","BM","N"
"709",245,301,244,244,146641,"PIBO:1486","Badger Creek","OR",2010-07-08,"USFS_502","Surber Net",0.744,11,"Blue Mountains",44.447003,-120.12084,"c(-1894485.28819074","2625868.96623818)","158544218",2012-02-22,2,"01137394","Badger Creek",0.014,"17070201025420",1,"yes","PIBO:1486",NA,17.824449571,23823687,"moved to nearest fac",NA,244,"ok",21180.0000000037,11715299.9999984,11.7152999999984,20.062470754056,1.71250166483647,6.58416898509112,4,0.341433851459249,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"NO","E","BM","N"
"710",246,302,245,245,146642,"PIBO:1487","Bridge Creek","OR",2010-07-09,"USFS_502","Surber Net",0.744,11,"Blue Mountains",44.464562,-120.22831,"c(-1902249.51331716","2629909.12357947)","150738326",2012-02-22,2,"01138616","Bridge Creek",0.053,"17070204040199",1,"yes","PIBO:1487",NA,84.4512219786,23686106,"on fac",NA,245,"ok",6960,1756799.99999894,1.75679999999894,1.44847270956921,0.824494939418308,1.02835796666419,1,0.569216757741691,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,"NO","E","BM","N"
"711",247,303,246,246,146644,"PIBO:1491","upper hay","OR",2010-06-09,"USFS_502","Surber Net",0.744,10,"Columbia Plateau",45.36533783,-120.2877749,"c(-1881472.03038043","2728099.51245896)","150708218",2012-02-22,2,"01121687","Hay Creek",0.579,"17070204010126",1,"yes","PIBO:1491",NA,66.0233010405,23686848,"on fac",NA,246,"ok",79740.0000000037,147491999.999999,147.491999999999,123.063856767683,0.8343764866412,90.4123681541496,32,0.216960919914302,0,0,2,0.0135600574946439,1,0.00678002874732193,51.0078068899054,34.5834397051404,3.12830094055682,2.12099703072495,1,0,2,0,0,2,1,"Trash","E","ColPl","N"
"712",248,304,247,247,146645,"PIBO:1117","LONG HOLLOW","OR",2010-06-23,"USFS_502","Surber Net",0.744,10,"Columbia Plateau",45.10696021,-120.5709939,"c(-1910270.75703123","2705958.34718721)","150709501",2012-02-22,2,"01123428","Long Hollow Creek",0.284,"17070204011417",1,"yes","PIBO:1117",NA,30.2013790648,23685738,"on fac",NA,247,"ok",55800.0000000335,44824500.000004,44.824500000004,22.8365420093285,0.509465627264698,29.6385415288506,3,0.066927684636744,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E","ColPl","Y"
"713",249,305,248,248,146647,"PIBO:2931","HAY LOWER","OR",2010-06-11,"USFS_502","Surber Net",0.744,10,"Columbia Plateau",45.428763,-120.319568,"c(-1882096.17852593","2735550.7510147)","150706679",2012-02-22,2,"01121687","Hay Creek",0.482,"17070204008584",1,"yes","PIBO:2931",NA,30.2875131702,23686830,"on fac",NA,248,"ok",96780.0000000037,209107800.000003,209.107800000003,169.085076237189,0.80860243490289,133.025224480745,45,0.215200006886397,0,0,2,0.00956444475050654,1,0.00478222237525327,60.6429738409375,29.000818640403,3.9148909850875,1.87218792655628,1,0,0,0,0,0,1,"NO","E","ColPl","N"
"714",250,306,249,249,146649,"PIBO:1494","Ferry","OR",2010-06-08,"USFS_502","Surber Net",0.744,10,"Columbia Plateau",45.38034179,-120.5125374,"c(-1898071.90446801","2734182.42459913)","150743000",2012-02-22,2,"01144304","John Day River",0.272,"17070204000089",1,"yes","PIBO:1494",NA,4.49278651932,23686752,"on fac; GNIS name blank; assuming it's Ferry; updated COMID from 23685588",NA,249,"ok",101100,251848800.000001,251.848800000001,198.891763218001,0.789726864761715,181.666642770937,42,0.166766726702688,0,0,2,0.00794127270012798,0,0,61.0776891387698,24.2517292672308,1.88906492984462,0.750078987807213,1,0,0,1,0,1,1,"NO","E","ColPl","N"
"715",251,309,250,250,146650,"PIBO:3073","John Day","OR",2010-08-17,"USFS_502","Surber Net",0.744,11,"Blue Mountains",44.578845,-119.644871,"c(-1854267.95263385","2630707.08663486)","144660738",2014-04-29,2,"01144304","John Day River",0.18465724,"17070201002690",1,"yes","PIBO:3073",NA,67.543481508,23821791,"on fac",NA,250,"ok",723180.000000015,5168447099.99999,5168.44709999999,7497.81125782311,1.45068936815144,4032.22125042921,1976,0.382319865477583,71.2560813729425,1.76716695209514,47,0.00909364052502348,7,0.0013543719930886,9.39435376206358,0.181763566121507,51.8549726678499,1.00329889548158,0,0,0,1,2,0,0,"Trash","E","BM","N"
"716",252,312,251,251,146651,"PIBO:3074","John Day","OR",2010-08-18,"USFS_502","Surber Net",0.744,11,"Blue Mountains",44.574695,-119.646357,"c(-1854495.90600897","2630288.0719109)","158569191",2012-02-22,2,"01144304","John Day River",0.385,"17070201000044",1,"yes","PIBO:3074",NA,94.4948657296,23821791,"moved to nearest fac",NA,251,"ok",722700.000000011,5168057399.99999,5168.05739999999,7496.65973878011,1.45057594344446,4031.64791078092,1976,0.38234869450173,71.2560813729425,1.76741826046859,47,0.00909432623561807,7,0.00135447412019844,9.39435376206358,0.18177727209577,51.8409236143403,1.0031027057544,0,0,0,1,2,0,0,"Trash","E","BM","N"
"717",253,315,252,252,146652,"PIBO:3075","John Day","OR",2010-08-19,"USFS_502","Surber Net",0.744,11,"Blue Mountains",44.567196,-119.646216,"c(-1854690.77476964","2629475.76095889)","158569224",2012-02-22,2,"01144304","John Day River",0.401,"17070201000044",1,"yes","PIBO:3075",NA,44.9461959747,23821793,"on fac",NA,252,"ok",719100.000000034,5160649499.99999,5160.64949999999,7494.02733590906,1.45214809413216,4026.37455383966,1976,0.382897540319296,71.2560813729425,1.76973305439234,47,0.0091073807667039,7,0.00135641841206228,9.39435376206358,0.182038205889852,51.8122427609835,1.00398685787484,0,0,0,1,2,0,0,"Trash","E","BM","N"
"718",254,318,253,253,146653,"PIBO:3076","John Day","OR",2010-08-20,"USFS_502","Surber Net",0.744,11,"Blue Mountains",44.561671,-119.647281,"c(-1854924.13654443","2628900.08449604)","158568508",2012-02-22,2,"01144304","John Day River",0.01,"17070201021932",1,"yes","PIBO:3076",NA,86.8163925258,23821793,"on fac",NA,253,"ok",718620.000000034,5154896699.99999,5154.89669999999,7489.59533907693,1.45290890874243,4022.25964051082,1975,0.383130858858918,71.2560813729425,1.77154355366013,47,0.00911754448930084,7,0.00135793215798098,9.39435376206358,0.182241358242224,51.7946539466238,1.00476608865167,0,0,0,1,2,0,0,"Trash","E","BM","N"
"719",255,321,254,254,146654,"PIBO:3077","John Day","OR",2010-08-20,"USFS_502","Surber Net",0.744,11,"Blue Mountains",44.557497,-119.641573,"c(-1854600.14317641","2628338.06135582)","158569353",2012-02-22,2,"01144304","John Day River",0.011,"17070201022114",1,"yes","PIBO:3077",NA,66.4276976051,23821795,"on fac",NA,254,"ok",719700.000000011,5149446299.99999,5149.44629999999,7485.99553367122,1.45374766480645,4018.60060925028,1972,0.382953794469126,71.2560813729425,1.77315658612405,47,0.00912719489860494,7,0.00135936945298372,9.35191675713729,0.181610142378556,51.7764625385616,1.00547630797823,0,0,0,1,2,0,0,"Trash","E","BM","N"
"720",256,324,255,255,146655,"PIBO:3078","John Day","OR",2010-08-20,"USFS_502","Surber Net",0.744,11,"Blue Mountains",44.550814,-119.641803,"c(-1854801.10010675","2627621.0475033)","158569337",2012-02-22,2,"01144304","John Day River",0.842,"17070201022193",1,"yes","PIBO:3078",NA,1.55728076122,23821795,"moved to nearest fac",NA,255,"ok",719940.000000019,5148029699.99999,5148.02969999999,7484.85935793827,1.45392699617453,4017.91536155674,1972,0.383059173104616,71.2560813729425,1.77345899455021,47,0.00912970645837573,7,0.00135974351507724,9.27759559602612,0.180216434960081,51.7569453583425,1.00537386873162,0,0,0,1,2,0,0,"Trash","E","BM","N"
"721",257,325,256,256,146657,"PIBO:1442","Clark Creek","OR",2010-08-08,"USFS_502","Surber Net",0.744,11,"Blue Mountains",45.412691,-117.73161,"c(-1685936.21845588","2685230.55564078)","109323441",2012-02-22,2,"01139755","Clark Creek",0.842,"17060104000427",1,"yes","PIBO:1442",NA,85.1384075792,23429218,"on fac",NA,256,"ok",10379.9999999888,3667500.00000017,3.66750000000017,15.9186507277093,4.34046372943655,0.479006026287866,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"NO","E","BM","N"
"722",258,327,257,257,146658,"PIBO:1665","Fivemile Creek","OR",2010-07-24,"USFS_502","Surber Net",0.744,11,"Blue Mountains",45.125286,-119.10757,"c(-1798330.5905391","2679378.20405)","112993792",2013-05-30,2,"01142205","Fivemile Creek",0.59172506,"17070202000391",1,"yes","PIBO:1665",NA,8.59052,23671445,"moved to nearest fac; updated COMID from 23671443",NA,257,"ok",60839.9999999814,53604000.0000016,53.6040000000016,144.074162980445,2.68775022349901,38.6581998653185,18,0.335795836131622,0,0,0,0,0,0,0,0,0.719576899210246,1.34239403628502,0,0,1,1,1,1,1,"NO","E","BM","N"
"723",259,328,258,258,146659,"PIBO:1452","Cable Creek","OR",2010-07-22,"USFS_502","Surber Net",0.744,11,"Blue Mountains",45.093387,-118.7732,"c(-1773654.55180546","2669648.41249228)","160265813",2012-02-22,2,"01139119","Cable Creek",0.183,"17070202031080",1,"yes","PIBO:1452",NA,43.1416894009,23671289,"on fac",NA,258,"ok",56940.0000000037,81227700.000001,81.227700000001,139.031745412892,1.71162972006951,71.1997825201043,28,0.344709994250726,0,0,0,0,0,0,0,0,0.718614156211251,0.884691005914537,0,0,1,1,1,1,1,"NO","E","BM","N"
"724",260,329,259,259,146660,"PIBO:2046","N.F. Cable","OR",2010-07-22,"USFS_502","Surber Net",0.744,11,"Blue Mountains",45.07195122,-118.7265613,"c(-1770656.65837241","2666461.84880106)","112998304",2012-02-22,2,"01146918","North Fork Cable Creek",0.282,"17070202000323",1,"yes","PIBO:2046",NA,0.7133,23671295,"moved to nearest cell that matched COMID",NA,259,"ok",38160.0000000037,43649100.000002,43.649100000002,60.6837509616463,1.3902635097091,36.2093591942384,12,0.274919757795681,0,0,0,0,0,0,0,0,0.173836681255844,0.398259485890513,0,0,1,1,1,1,1,"NO","E","BM","N"
"725",261,330,260,260,146661,"PIBO:1549","Bowman Creek","OR",2010-07-21,"USFS_502","Surber Net",0.744,11,"Blue Mountains",45.187684,-118.69842,"c(-1765460.11567199","2678446.89350757)","160268998",2012-02-22,2,"01138521","Bowman Creek",0.691,"17070202000498",1,"yes","PIBO:1549",NA,7.75407377389,23671695,"on fac",NA,260,"ok",33599.9999999776,14197499.999998,14.197499999998,28.1769136099296,1.98463909913249,8.91599740129956,3,0.211304807184393,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"NO","E","BM","N"
"726",262,331,261,261,146662,"PIBO:1457","Owens Creek","OR",2010-07-20,"USFS_502","Surber Net",0.744,11,"Blue Mountains",45.2159,-118.83431,"c(-1775079.10890956","2684026.92424266)","160265965",2012-02-22,2,"01147307","Owens Creek",0.275,"17070202030363",1,"yes","PIBO:1457",NA,33.7222965598,23671423,"moved to nearest fac",NA,261,"ok",25500.0000000075,12453300.0000002,12.4533000000002,24.9792114281384,2.00583069773779,10.8487255594491,3,0.240900002408996,2.2275123002527,20.5324790275717,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,"Trash","E","BM","N"
"727",263,333,262,262,146663,"PIBO:1462","Stancliffe Creek","OR",2010-07-10,"USFS_502","Surber Net",0.744,11,"Blue Mountains",43.876681,-119.01716,"c(-1824793.31224573","2542636.13538874)","148030726",2012-02-26,2,"01639331","Stancliffe Creek",2.187,"17120002004064",1,"yes","PIBO:1462",NA,79.9320027203,24008248,"moved to nearest fac",NA,262,"ok",33120.0000000149,25545599.9999999,25.5455999999999,56.3590092164826,2.20621199801464,12.7705496791016,8,0.313165476637857,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"NO","E","BM","N"
"728",264,334,263,263,146664,"PIBO:1464","West Myrtle Creek","OR",2010-07-08,"USFS_502","Surber Net",0.744,11,"Blue Mountains",43.9501,-119.12859,"c(-1831479.44948171","2552728.32427658)","148029588",2012-02-26,2,"01152136","West Myrtle Creek",2.783,"17120002000222",1,"yes","PIBO:1464",NA,37.356297659,24007422,"moved to nearest fac",NA,263,"ok",16920.0000000186,9840600.00000022,9.84060000000022,36.7951797960415,3.73911954515382,4.18876803432683,3,0.30485945978903,0,0,0,0,0,0,0,0,0.318216960369001,3.2337150211267,0,0,1,0,1,1,1,"NO","E","BM","N"
"729",265,335,264,264,146665,"PIBO:1466","Myrtle Creek","OR",2010-07-08,"USFS_502","Surber Net",0.744,11,"Blue Mountains",43.978956,-119.08317,"c(-1827179.85869631","2554977.50729459)","148030480",2012-02-26,2,"01146713","Myrtle Creek",1.707,"17120002002943",1,"yes","PIBO:1466",NA,52.487280364,24007416,"on fac",NA,264,"ok",44099.9999999739,44258400.0000035,44.2584000000035,158.958436050433,3.59159924557644,19.1144752185878,18,0.406702456482805,0,0,0,0,0,0,0,0,0.590396699109993,1.33397659904097,0,0,1,1,1,1,1,"NO","E","BM","N"
"730",266,336,265,265,146666,"PIBO:1470","Little Sage Hen Creek","OR",2010-07-10,"USFS_502","Surber Net",0.744,11,"Blue Mountains",43.898138,-119.06344,"c(-1827814.98619315","2545848.85379498)","148030648",2012-02-26,2,"01145246","Little Sage Hen Creek",3.789,"17120002003716",1,"yes","PIBO:1470",NA,78.8504449879,24008206,"moved to nearest fac",NA,265,"ok",20400,9921600.00000039,9.92160000000039,27.804248755601,2.80239565751491,4.66455794003696,2,0.201580390259628,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"NO","E","BM","N"
"731",267,337,266,266,146668,"PIBO:1480","Indian Creek","OR",2010-07-25,"USFS_502","Surber Net",0.744,11,"Blue Mountains",44.844091,-118.85408,"c(-1786439.77998631","2644215.74743898)","153694002",2012-02-22,2,"01144046","Indian Creek",0.339,"17070203000215",1,"yes","PIBO:1480",NA,44.7551298128,23681461,"moved to nearest fac",NA,266,"ok",34440.0000000075,19045799.9999993,19.0457999999993,32.8141605141954,1.72290796470595,16.1511830234164,1,0.0525050142288608,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"NO","E","BM","N"
"732",268,338,267,267,146670,"PIBO:1489","Nelson","OR",2010-06-12,"USFS_502","Surber Net",0.744,11,"Blue Mountains",44.56924935,-120.170587,"c(-1894881.51280679","2640041.93588711)","150742045",2012-02-22,2,"01146771","Nelson Creek",0.538,"17070204001969",1,"yes","PIBO:1489",NA,13.7602397151,23689732,"on fac; added COMID",NA,267,"ok",33299.9999999851,25058700.0000008,25.0587000000008,35.7244810469475,1.42563185827463,19.0161774420418,9,0.359156700068228,0,0,0,0,0,0,0.178500995007149,0.712331425840699,0.622992639521179,2.48613311752469,0,0,0,0,1,1,1,"NO","E","BM","N"
"733",269,339,268,268,146883,"EBirchHadon","East Birch Creek","OR",2011-07-20,"OSU-Wooster","Kick Net",0.72,10,"Columbia Plateau",45.46052,-118.827611,"c(-1768097.77793215","2710319.45088083)","160631475",2012-02-22,2,"01141505","East Birch Creek",2.367,"17070103010615",1,"yes","EBirchHadon",NA,75.0634203924,23648188,"moved to nearest fac",NA,268,"ok",109260,214201800.000001,214.201800000001,244.929212733988,1.14345076807939,184.398817008849,42,0.196076783668484,0,0,0,0,0,0,7.11325307002174,3.32081853188055,0.317270025765796,0.148117348110891,1,0,0,1,1,1,1,"NO","E","ColPl","N"
"734",270,343,269,269,146884,"WldHrseKirsch","Wildhorse Creek","OR",2011-07-20,"OSU-Wooster","Kick Net",0.72,10,"Columbia Plateau",45.685639,-118.7475,"c(-1756081.25737205","2733133.67168311)","160624470",2012-02-22,2,"01129079","Wildhorse Creek",1.097,"17070103000461",1,"yes","23096-ORDEQ","OregonDEQ",93.5799826766,23648702,"on fac","23096",269,"ok",184019.999999955,503904599.999998,503.904599999998,556.066147010267,1.10351472681589,329.585646589471,178,0.353241466737951,0,0,5,0.00992251311061661,2,0.00396900524424664,425.858795713333,84.511789674739,18.5830543827271,3.68781201495822,1,0,2,0,0,0,1,"Trash","E","ColPl","N"
"735",271,345,270,270,146885,"WBirchHanby","West Birch Creek","OR",2011-07-18,"OSU-Wooster","Kick Net",0.72,10,"Columbia Plateau",45.475028,-118.847972,"c(-1769260.36405823","2712264.6273101)","160632204",2012-02-22,2,"01158546","West Birch Creek",2.571,"17070103010779",1,"yes","WBirchHanby",NA,52.2703234003,23648108,"moved to nearest fac",NA,270,"ok",116940.000000007,313128900.000003,313.128900000003,482.338738686212,1.54038397186018,275.100496792688,129,0.411970916769416,0,0,5,0.0159678649910626,0,0,5.55906371164202,1.77532757648431,2.15518718844766,0.688274761112002,0,0,0,1,0,1,1,"NO","E","ColPl","N"
"736",272,346,271,271,146907,"3065","Elk River near Iron Head boat ramp","OR",2011-07-11,"Curry-OR","Kick Net",0.74,1,"Coast Range",42.78523,-124.47958,"c(-2282078.41703041","2543235.72362429)","165134337",2012-02-25,2,"01141795","Elk River",1.021,"17100306017156",1,"yes","3065",NA,4.63562315258,23920502,"moved to nearest fac; updated COMID from 23920498",NA,271,"ok",124619.999999989,218662200.000002,218.662200000002,276.953062584793,1.26657951207292,164.46072202881,27,0.123478132022818,0,0,1,0.00457326414899325,0,0,1.70231375981489,0.778513048809934,6.14480165249027,2.81018011000082,0,0,0,0,0,1,1,"NO","W","CoRa","N"
"737",273,350,275,275,146915,"1088","Floras: Willow Creek at County Road Bridge","OR",2011-07-20,"Curry-OR","Kick Net",0.74,1,"Coast Range",42.90447,-124.47546,"c(-2277825.47505759","2555866.65939522)","122478432",2012-02-25,2,"01152413","Willow Creek",3.309,"17100306000146",1,"yes","1088",NA,13.3816182873,23920746,"moved to nearest fac",NA,275,"ok",29579.9999999851,17748000.0000012,17.7480000000012,38.7263951312434,2.18201460058828,13.5484475407415,5,0.281721884155942,0,0,1,0.0563443768311884,0,0,0.0696613777569956,0.392502691891993,0.498121140457151,2.80663252454991,0,0,0,0,0,1,1,"NO","W","CoRa","N"
"738",274,351,276,276,146918,"78","New River: Butte Creek at D/S Bridge","OR",2011-07-21,"Curry-OR","Kick Net",0.74,1,"Coast Range",42.95571,-124.45456,"c(-2274515.34468939","2560835.86030566)","122476117",2015-05-05,2,"01118386","Butte Creek",0.05828604,"17100306000465",1,"yes","78",NA,11.0491539162,23920932,"moved to nearest fac",NA,276,"ok",16080.0000000112,5146200.00000039,5.14620000000039,8.48361348431103,1.64851997285577,5.13548041080298,2,0.388636275309908,0,0,0,0,0,0,0.0645002181584074,1.253356227088,0.188428428706539,3.66150613475039,0,0,0,0,1,1,1,"NO","W","CoRa","N"
"739",275,352,277,277,146919,"45","New River: Morton Creek at D/S end of flow","OR",2011-07-21,"Curry-OR","Kick Net",0.74,1,"Coast Range",42.95075,-124.45693,"c(-2274862.55413163","2560363.11906727)","122479213",2015-05-05,2,"01124378","Morton Creek",0.83525234,"17100306000549",1,"yes","45",NA,35.55,23920792,"moved to nearest fac; updated COMID from 23920790; entered missing Measure using SCT",NA,277,"ok",19140,7343100.00000145,7.34310000000145,9.26966071841172,1.26236340488484,7.04725958971568,4,0.544729065380999,0,0,0,0,0,0,0.0220958250618575,0.300905953369192,0.261722059943019,3.56419032755876,0,0,0,0,1,1,1,"NO","W","CoRa","N"
"740",276,353,278,278,146920,"25.5","New River: South Langlois Creek at S bend","OR",2011-07-21,"Curry-OR","Kick Net",0.74,1,"Coast Range",42.9308,-124.4859,"c(-2277766.81590844","2558927.48278419)","122476105",2012-02-25,2,"01122953","Langlois Creek",0.733,"17100306004342",1,"yes","25.5",NA,50.352606185,23921210,"moved to nearest fac; updated COMID from 23920944; assuming on Langlois and not New",NA,278,"ok",12600,3255299.99999967,3.25529999999966,6.8770960829908,2.11258442631755,2.62474374573057,0,0,0,0,0,0,0,0,0.0225110880051554,0.691521150282854,0.203915388747491,6.26410434514522,0,1,0,0,1,1,1,"NO","W","CoRa","N"
"741",277,354,279,279,146983,"3060","Elk: Indian Creek","OR",2011-09-08,"Curry-OR","Kick Net",0.74,1,"Coast Range",42.78056,-124.4625,"c(-2280904.943678","2542327.06445509)","165134446",2012-02-25,2,"01144022","Indian Creek",0.255,"17100306000261",1,"yes","3060",NA,40.7858075215,23921026,"moved to nearest fac; assuming on Indian and not Elk",NA,279,"ok",10500.0000000037,2911500.00000006,2.91150000000006,4.53069571341699,1.55613797472674,3.66831003413723,0,0,0,0,0,0,0,0,0.00330402728629239,0.113481960717579,0.0964911193011837,3.3141377056906,0,1,0,0,1,1,1,"NO","W","CoRa","N"
"742",278,355,280,280,146984,"1041","Floras Creek: mainstem 1.3 RM u/s of Wh Eleph Br","OR",2011-07-19,"Curry-OR","Kick Net",0.74,1,"Coast Range",42.9064,-124.32859,"c(-2266364.64423994","2552561.30101708)","122481144",2012-02-25,2,"01120843","Floras Creek",0.226,"17100306000152",1,"yes","1041",NA,49.5417896031,23920758,"moved to nearest fac",NA,280,"ok",70020,108113400,108.1134,207.702084777082,1.92115024388357,64.3888856128179,30,0.277486417039886,0,0,0,0,0,0,0.689602065304887,0.637850687615862,4.20057808916553,3.88534454486264,0,0,0,0,1,1,1,"NO","W","CoRa","N"
